bldg_name,district,sq_ft,price_total,price_sq_ft,latitude,longitude,num_gyms_within_100m,num_cafes_within_100m,num_restaurants_within_100m,nearest_mtr_distance_m,nearest_mtr_name,stations_within_1km
Southland Building,CENTRAL,1575,63000,40,22.28,114.16,1,9,20,216.33,Hong Kong,3
Southland Building,CENTRAL,1575,63000,40,22.28,114.16,1,9,20,216.33,Hong Kong,3
World Finance Centre - North,TSIM SHA TSUI,2166,62814,29,22.3,114.17,3,6,20,43.61,Tsim Sha Tsui,3
K Wah Centre,NORTH POINT,3925,62800,16,22.29,114.2,0,2,0,507.04,North Point,2
Tai Yip Building,WAN CHAI,2241,62748,28,22.28,114.18,7,6,20,206.16,Wan Chai,2
Hong Kong Pacific Centre,TSIM SHA TSUI,1011,62682,62,22.3,114.17,13,5,20,167.67,Tsim Sha Tsui,3
Marina 8,WONG CHUK HANG,2405,62530,26,22.25,114.17,4,2,12,46.47,Wong Chuk Hang,2
Nam Wo Hong Building,SHEUNG WAN,3467,62406,18,22.29,114.15,2,2,20,267.55,Sheung Wan,3
"Yee Wo Street, 68",CAUSEWAY BAY,2228,62384,28,22.28,114.19,6,4,20,205.11,Causeway Bay,2
"Observatory Road, 8",TSIM SHA TSUI,1650,62304,37,22.3,114.18,1,6,20,490.5,Tsim Sha Tsui,4
"Wellington Street, 128",CENTRAL,2076,62280,30,22.28,114.15,9,11,20,379.73,Sheung Wan,3
Shun Tak Centre - China Merchants Tower,SHEUNG WAN,1778,62230,35,22.29,114.15,1,3,20,135.63,Sheung Wan,3
East Town Building,WAN CHAI,2005,62155,31,22.28,114.17,2,4,20,280.36,Wan Chai,3
Lee Kar Building,TSIM SHA TSUI,2300,62100,27,22.3,114.17,5,10,20,113.31,Tsim Sha Tsui,3
Carnarvon Plaza,TSIM SHA TSUI,1679,62005,36,22.3,114.17,8,11,20,156.77,Tsim Sha Tsui,4
Harbour Commercial Building,SHEUNG WAN,3100,62000,20,22.29,114.15,7,3,20,65.44,Sheung Wan,3
Chao's Building,SHEUNG WAN,2214,61992,28,22.29,114.15,6,3,20,316.78,Sheung Wan,3
"Hing Fat Street, 88",NORTH POINT,1771,61985,35,22.29,114.19,1,4,20,382.06,Tin Hau,3
Centre Point,WAN CHAI,2580,61920,24,22.28,114.17,2,3,20,252.45,Wan Chai,3
"Sea View Estate, Block B",NORTH POINT,4125,61875,15,22.29,114.19,3,4,16,301.89,Fortress Hill,3
"Lyndhurst Terrace, 8 (Capitol Plaza)",CENTRAL,1546,61840,40,22.28,114.15,20,20,20,274.82,Central,3
Crawford House,CENTRAL,981,61803,63,22.28,114.16,20,12,20,205.64,Central,4
Bayfield Building,WAN CHAI,2683,61709,23,22.28,114.17,5,5,20,122.07,Wan Chai,3
Jonsim Place,WAN CHAI,2802,61644,22,22.27,114.17,3,7,20,323.88,Wan Chai,2
Shui On Centre,WAN CHAI,1710,61560,36,22.28,114.17,0,5,11,329.89,Wan Chai,3
Metroplaza - Tower 01,KWAI CHUNG,2367,61542,26,22.36,114.13,1,1,20,327.48,Kwai Fong,2
The Loop,CENTRAL,1864,61512,33,22.28,114.16,20,13,20,202.83,Central,4
"Electric Road, 148",NORTH POINT,2196,61488,28,22.29,114.19,6,8,20,291.38,Fortress Hill,3
South Seas Centre - Tower 1,TSIM SHA TSUI,2672,61456,23,22.3,114.18,1,6,20,488.71,Hung Hom,4
AXA Southside,WONG CHUK HANG,3412,61416,18,22.25,114.17,5,5,18,206.12,Wong Chuk Hang,2
Fortress Tower,NORTH POINT,3226,61294,19,22.29,114.19,6,2,20,71.3,Fortress Hill,3
V Heun Building,CENTRAL,1700,61200,36,22.28,114.15,10,11,20,376.81,Sheung Wan,3
Tern Centre - Block 1,SHEUNG WAN,2180,61040,28,22.28,114.15,11,15,20,192.1,Sheung Wan,3
East Town Building,WAN CHAI,1848,60984,33,22.28,114.17,2,4,20,280.36,Wan Chai,3
Chinaweal Centre,WAN CHAI,2100,60900,29,22.28,114.18,4,2,20,463.88,Causeway Bay,3
Millennium City 1 - Tower 01,KWUN TONG,2098,60842,29,22.31,114.22,1,3,20,231.69,Ngau Tau Kok,2
Millennium City 1 - Tower 01,KWUN TONG,2098,60842,29,22.31,114.22,1,3,20,231.69,Ngau Tau Kok,2
Dah Sing Life Building,CENTRAL,2026,60780,30,22.28,114.16,2,8,20,240.22,Hong Kong,3
Pacific Plaza,WESTERN / KENNEDY TOWN,2165,60620,28,22.28,114.13,1,1,20,115.42,Kennedy Town,2
OfficePlus @Sheung Wan,SHEUNG WAN,2330,60580,26,22.29,114.15,18,9,20,63.43,Sheung Wan,3
Bartlock Centre,CAUSEWAY BAY,2017,60510,30,22.28,114.18,13,20,20,422.86,Causeway Bay,3
Bartlock Centre,CAUSEWAY BAY,2017,60510,30,22.28,114.18,13,20,20,422.86,Causeway Bay,3
Tai Yip Building,WAN CHAI,2241,60507,27,22.28,114.18,7,6,20,206.16,Wan Chai,2
Tai Yip Building,WAN CHAI,2241,60507,27,22.28,114.18,7,6,20,206.16,Wan Chai,2
Metroplaza - Tower 01,KWAI CHUNG,2326,60476,26,22.36,114.13,1,1,20,327.48,Kwai Fong,2
Bangkok Bank Building,SHEUNG WAN,2625,60375,23,22.29,114.15,5,3,20,316.55,Sheung Wan,3
Landmark South,WONG CHUK HANG,2322,60372,26,22.25,114.17,2,2,7,151.59,Wong Chuk Hang,2
"Grand Plaza Office Tower, Two",MONG KOK / TAI KOK TSUI,1720,60200,35,22.32,114.16,0,6,20,300.23,Olympic,3
Wu Chung House,WAN CHAI,2006,60180,30,22.27,114.17,3,5,20,371.43,Wan Chai,2
Lee & Man Commercial Center,NORTH POINT,2407,60175,25,22.29,114.19,4,6,20,243.31,Fortress Hill,3
CKK Commercial Centre,WAN CHAI,2148,60144,28,22.28,114.18,4,5,20,451.54,Wan Chai,3
Ying Kong Mansion,CAUSEWAY BAY,2612,60076,23,22.28,114.18,6,16,20,58.6,Causeway Bay,2
Silvercord - Tower 1,TSIM SHA TSUI,2071,60059,29,22.3,114.17,2,6,20,270.81,Tsim Sha Tsui,3
Silvercord - Tower 1,TSIM SHA TSUI,2071,60059,29,22.3,114.17,2,6,20,270.81,Tsim Sha Tsui,3
Causeway Bay Plaza II,CAUSEWAY BAY,1715,60025,35,22.28,114.18,7,8,20,297.12,Causeway Bay,3
South Seas Centre - Tower 2,TSIM SHA TSUI,2401,60025,25,22.3,114.18,1,6,20,488.71,Hung Hom,4
Goldsland Building,TSIM SHA TSUI,3152,60014,19,22.3,114.17,2,2,20,154.2,East Tsim Sha Tsui,3
Catic Plaza,CAUSEWAY BAY,2729,60011,21,22.28,114.19,1,5,20,329.1,Causeway Bay,2
Hart House,TSIM SHA TSUI,2183,60011,27,22.3,114.18,6,4,20,316.5,Tsim Sha Tsui,4
Katherine House,TSIM SHA TSUI,2832,60010,21,22.3,114.18,0,5,20,376.79,Tsim Sha Tsui,4
Houston Centre,TSIM SHA TSUI,2225,60008,26,22.3,114.18,1,2,20,386.82,East Tsim Sha Tsui,4
Shun Tak Centre - West Tower,SHEUNG WAN,1382,60006,43,22.29,114.15,0,1,20,177.63,Sheung Wan,4
L' Hart,CAUSEWAY BAY,1267,60005,47,22.28,114.18,3,20,20,236.7,Causeway Bay,3
Jade Centre,CENTRAL,1836,60000,32,22.28,114.15,15,20,20,330.9,Central,3
The Harvest,MONG KOK / TAI KOK TSUI,1500,60000,40,22.32,114.16,0,6,20,300.23,Olympic,3
Winbase Centre,SHEUNG WAN,2921,59997,20,22.28,114.15,12,15,20,213.33,Sheung Wan,3
Yue Shing Commercial Building,CENTRAL,2100,59997,28,22.28,114.16,16,13,20,261.88,Central,3
Hong Kong Pacific Centre,TSIM SHA TSUI,967,59954,62,22.3,114.17,13,5,20,167.67,Tsim Sha Tsui,3
Shui On Centre,WAN CHAI,1536,59904,39,22.28,114.17,0,5,11,329.89,Wan Chai,3
Exchange Tower,KOWLOON BAY,3522,59874,17,22.32,114.21,0,5,11,547.8,Kowloon Bay,1
Loke Yew Building,CENTRAL,1246,59808,48,22.28,114.16,20,8,20,144.89,Central,4
Eubank Plaza,CENTRAL,1660,59760,36,22.28,114.16,20,8,20,124.7,Central,4
The Workstation,CENTRAL,1552,59752,38,10.8,106.71,0,18,9,1490839.4,Tung Chung,0
Harcourt House,WAN CHAI,2213,59751,27,22.28,114.17,0,0,10,376.66,Wan Chai,3
"Electric Road, 148",NORTH POINT,2132,59696,28,22.29,114.19,6,8,20,291.38,Fortress Hill,3
The HUB,WONG CHUK HANG,2486,59664,24,22.25,114.16,2,0,3,398.35,Wong Chuk Hang,1
Yam Tze Commercial Building,WAN CHAI,2980,59600,20,22.28,114.17,5,4,20,218.22,Wan Chai,3
Park Tower,JORDAN,2590,59570,23,30.59,36.24,2,20,20,7640936.47,Tin Shui Wai,0
Jupiter Tower,NORTH POINT,2589,59547,23,22.29,114.19,6,6,20,271.95,Fortress Hill,3
Workington Tower,SHEUNG WAN,2480,59520,24,22.29,114.15,18,12,20,138.69,Sheung Wan,4
Empire Centre,TSIM SHA TSUI,1750,59500,34,22.3,114.18,0,6,20,515.2,East Tsim Sha Tsui,3
Shanghai Industrial Investment Building,WAN CHAI,2050,59450,29,22.28,114.17,7,4,20,237.64,Wan Chai,3
"Yee Wo Street, 68",CAUSEWAY BAY,2118,59304,28,22.28,114.19,6,4,20,205.11,Causeway Bay,2
Chao's Building,SHEUNG WAN,2468,59232,24,22.29,114.15,6,3,20,316.78,Sheung Wan,3
Allied Kajima Building,WAN CHAI,1410,59220,42,22.28,114.18,3,4,16,319.83,Exhibition Centre,3
CKK Commercial Centre,WAN CHAI,2114,59192,28,22.28,114.18,4,5,20,451.54,Wan Chai,3
Citicorp Centre,NORTH POINT,2360,59000,25,22.29,114.19,0,4,16,424.16,Fortress Hill,3
Winway Building,CENTRAL,1540,58997,38,22.28,114.16,20,7,20,207.39,Central,4
The Workstation,CENTRAL,1552,58976,38,10.8,106.71,0,18,9,1490839.4,Tung Chung,0
Century Square,CENTRAL,1176,58800,50,22.28,114.16,20,7,20,151.22,Central,4
Greatmany Centre,WAN CHAI,2800,58800,21,22.28,114.17,1,9,20,350.4,Wan Chai,3
Nan Dao Commercial Building,SHEUNG WAN,2350,58750,25,22.29,114.15,6,3,20,258.46,Sheung Wan,4
Nan Dao Commercial Building,SHEUNG WAN,2350,58750,25,22.29,114.15,6,3,20,258.46,Sheung Wan,4
Hopewell Centre,WAN CHAI,1304,58680,45,22.27,114.17,3,10,20,355.36,Wan Chai,3
"Kodak House, Block 2",NORTH POINT,4882,58584,12,34.1,-118.36,1,1,0,11623825.38,Wu Kai Sha,0
"Chinachem Exchange Square, Two",NORTH POINT,2923,58460,20,22.29,114.2,3,0,10,309.09,North Point,2
Chinachem Golden Plaza,TSIM SHA TSUI,2540,58420,23,22.3,114.17,3,6,20,43.61,Tsim Sha Tsui,3
Shiu Fung Hong Building,SHEUNG WAN,2916,58320,20,22.29,114.15,2,3,17,415.69,Sheung Wan,2
Ovest,SHEUNG WAN,1943,58290,30,22.29,114.15,16,12,20,77.48,Sheung Wan,3
APEC Plaza,KWUN TONG,3236,58248,18,22.31,114.22,7,7,20,364.94,Kwun Tong,2
Millennium City 1 - Tower 01,KWUN TONG,1712,58208,34,22.31,114.22,1,3,20,231.69,Ngau Tau Kok,2
Admiralty Centre - Tower 1,ADMIRALTY,1530,58140,38,22.28,114.17,0,4,20,50.1,Admiralty,4
"Wellington Street, 128",CENTRAL,2076,58128,28,22.28,114.15,9,11,20,379.73,Sheung Wan,3
Millennium City 1 - Tower 01,KWUN TONG,1709,58106,34,22.31,114.22,1,3,20,231.69,Ngau Tau Kok,2
China Overseas Building,WAN CHAI,1660,58100,35,22.28,114.17,2,7,20,49.88,Wan Chai,3
Golden Centre,SHEUNG WAN,1383,58086,42,22.29,114.15,5,7,20,168.02,Sheung Wan,3
"Grand Plaza Office Tower, One",MONG KOK / TAI KOK TSUI,1290,58050,45,22.32,114.17,5,8,20,121.34,Mong Kok,4
Euro Trade Centre,CENTRAL,1400,58002,41,22.28,114.16,6,3,20,108.76,Central,4
Hong Kong House,CENTRAL,2000,58000,29,49.6,6.13,1,4,20,9323443.34,Tin Shui Wai,0
Kwun Fai Building,TSIM SHA TSUI,2500,58000,23,22.3,114.17,7,16,20,140.76,Tsim Sha Tsui,3
Sunshine Plaza,WAN CHAI,2000,58000,29,22.28,114.18,7,3,20,485.41,Exhibition Centre,3
Seaview Commercial Building,SHEUNG WAN,1791,57993,32,22.29,114.15,2,1,10,309.5,Sheung Wan,3
On Hing Building,CENTRAL,1750,57803,33,22.28,114.16,13,14,20,172.8,Central,4
Dah Sing Financial Centre,WAN CHAI,1749,57717,33,22.27,114.17,2,8,20,313.27,Wan Chai,2
Health Aura,CAUSEWAY BAY,1438,57520,40,22.28,114.19,1,5,20,246.36,Causeway Bay,2
Health Aura,CAUSEWAY BAY,1438,57520,40,22.28,114.19,1,5,20,246.36,Causeway Bay,2
East Ocean Centre,TSIM SHA TSUI,2500,57500,23,22.3,114.18,1,7,20,529.61,Hung Hom,4
Elite Centre,KWUN TONG,2735,57435,21,22.31,114.22,5,3,11,206.05,Ngau Tau Kok,2
Dah Sing Life Building,CENTRAL,2388,57312,24,22.28,114.16,2,8,20,240.22,Hong Kong,3
Kowloon Centre,TSIM SHA TSUI,2045,57260,28,22.3,114.17,10,7,20,198.39,Tsim Sha Tsui,3
"Kodak House, Block 2",NORTH POINT,4400,57200,13,34.1,-118.36,1,1,0,11623825.38,Wu Kai Sha,0
"The Chelsea (Jervois Street, 69)",SHEUNG WAN,1427,57080,40,22.29,114.15,19,20,20,166.95,Sheung Wan,4
Kai Tak Commercial Building,SHEUNG WAN,2038,57064,28,22.29,114.15,2,6,20,145.07,Sheung Wan,4
Jubilee Centre,WAN CHAI,1627,56945,35,22.28,114.17,0,2,20,296.57,Wan Chai,3
China Minmetals Tower,TSIM SHA TSUI,2033,56924,28,22.3,114.18,4,6,20,477.23,Tsim Sha Tsui,4
The Centrium,CENTRAL,1498,56924,38,22.28,114.15,7,7,20,315.12,Central,3
Chinachem Century Tower,WAN CHAI,1354,56868,42,22.28,114.18,0,2,20,445.09,Exhibition Centre,3
Kwun Fai Building,TSIM SHA TSUI,2500,56800,22,22.3,114.17,7,16,20,140.76,Tsim Sha Tsui,3
Millennium City 1 - Tower 01,KWUN TONG,2272,56800,25,22.31,114.22,1,3,20,231.69,Ngau Tau Kok,2
China Insurance Building,TSIM SHA TSUI,2028,56784,28,22.3,114.18,2,5,20,323.92,Tsim Sha Tsui,4
Wong Tze Building,KWUN TONG,2837,56740,20,22.31,114.23,6,6,20,205.49,Kwun Tong,2
Tung Wai Commercial Building,WAN CHAI,1895,56698,29,22.28,114.17,2,4,14,215.11,Wan Chai,2
Eastcore,KWUN TONG,3539,56624,16,22.31,114.22,12,6,20,385.41,Ngau Tau Kok,2
One Hysan Avenue,CAUSEWAY BAY,1256,56520,45,22.28,114.18,1,8,20,291.63,Causeway Bay,2
Concordia Plaza,TSIM SHA TSUI,2017,56476,28,22.3,114.17,3,6,20,43.61,Tsim Sha Tsui,3
Lippo Centre - Tower 1,ADMIRALTY,1609,56315,35,22.28,114.16,0,3,17,94.54,Admiralty,4
Tsim Sha Tsui Centre - East Tower,TSIM SHA TSUI,1522,56314,37,22.3,114.18,0,4,20,427.83,East Tsim Sha Tsui,3
"Jordan Road, 8",JORDAN,2009,56252,28,22.31,114.17,0,1,18,127.91,Jordan,4
Capital Centre,WAN CHAI,1934,56086,29,22.28,114.18,1,1,20,362.93,Exhibition Centre,3
OfficePlus @Sheung Wan,SHEUNG WAN,1550,56002,36,22.29,114.15,18,9,20,63.43,Sheung Wan,3
Admiralty Centre - Tower 1,ADMIRALTY,1400,56000,40,22.28,114.17,0,4,20,50.1,Admiralty,4
"Hennessy Road, 369",WAN CHAI,1400,56000,40,22.28,114.18,7,1,20,583.3,Exhibition Centre,3
Stanley 11,CENTRAL,1398,55920,40,22.28,114.16,20,11,20,171.48,Central,4
Lee & Man Commercial Center,NORTH POINT,2070,55890,27,22.29,114.19,4,6,20,243.31,Fortress Hill,3
Admiralty Centre - Tower 1,ADMIRALTY,1470,55860,38,22.28,114.17,0,4,20,50.1,Admiralty,4
Kai Tak Commercial Building,SHEUNG WAN,1926,55854,29,22.29,114.15,2,6,20,145.07,Sheung Wan,4
Lippo Centre - Tower 2,ADMIRALTY,1396,55840,40,22.28,114.16,1,3,17,98.24,Admiralty,4
The Centrium,CENTRAL,1468,55784,38,22.28,114.15,7,7,20,315.12,Central,3
Hang Lung Centre,CAUSEWAY BAY,1014,55770,55,22.28,114.19,5,3,20,93.62,Causeway Bay,2
Chinachem Exchange Square,QUARRY BAY,2143,55718,26,22.29,114.21,3,8,20,211.42,Quarry Bay,2
C C Wu Building,WAN CHAI,1921,55709,29,22.28,114.18,6,6,20,483.05,Wan Chai,3
Two Chinachem Plaza,SHEUNG WAN,1392,55680,40,22.29,114.15,5,3,20,281.89,Sheung Wan,4
Legend Tower,KWUN TONG,2777,55540,20,22.31,114.23,12,9,20,108.94,Kwun Tong,3
Kai Tak Commercial Building,SHEUNG WAN,1983,55524,28,22.29,114.15,2,6,20,145.07,Sheung Wan,4
Kowloon Building,MONG KOK / TAI KOK TSUI,1791,55521,31,22.31,114.17,7,12,20,61.02,Yau Ma Tei,3
Capitol Centre - Block 2,CAUSEWAY BAY,2056,55512,27,22.28,114.18,7,17,20,86.76,Causeway Bay,2
Millennium City 6,KWUN TONG,2050,55350,27,22.31,114.22,7,4,20,461.78,Kwun Tong,2
Grand Millennium Plaza,SHEUNG WAN,1572,55020,35,22.29,114.15,10,10,20,152.08,Sheung Wan,3
Wyndham Place,CENTRAL,2085,55002,26,22.28,114.16,9,9,20,307.71,Central,4
Hoseinee House,CENTRAL,2285,55000,24,22.28,114.15,20,7,20,254.61,Central,3
Kolling Centre,TSIM SHA TSUI,1899,54995,28,22.3,114.18,4,4,20,470.92,Tsim Sha Tsui,4
Mirror Tower,TSIM SHA TSUI,1700,54995,32,22.3,114.18,1,3,20,319.14,East Tsim Sha Tsui,4
Mirror Tower,TSIM SHA TSUI,1670,54993,32,22.3,114.18,1,3,20,319.14,East Tsim Sha Tsui,4
Guangdong Tours Centre,CAUSEWAY BAY,1588,54992,34,22.28,114.19,2,6,20,252.58,Causeway Bay,2
South Seas Centre - Tower 2,TSIM SHA TSUI,2199,54975,25,22.3,114.18,1,6,20,488.71,Hung Hom,4
Energy Plaza,TSIM SHA TSUI,2195,54875,25,22.3,114.18,0,2,11,518.32,Tsim Sha Tsui,4
Workington Tower,SHEUNG WAN,2281,54744,24,22.29,114.15,18,12,20,138.69,Sheung Wan,4
Workington Tower,SHEUNG WAN,2281,54744,24,22.29,114.15,18,12,20,138.69,Sheung Wan,4
Delta House,SHATIN / FO TAN,2879,54701,19,22.4,114.19,1,0,9,682.23,Fo Tan,1
Crawford House,CENTRAL,868,54684,63,22.28,114.16,20,12,20,205.64,Central,4
Bowtie Life Insurance Tower,WAN CHAI,1300,54600,42,22.28,114.17,1,17,20,203.35,Wan Chai,3
K11 Atelier King's Road,QUARRY BAY,1213,54585,45,22.29,114.21,1,1,20,56.51,Quarry Bay,2
China Hong Kong City - Tower 2,TSIM SHA TSUI,1947,54516,28,22.3,114.17,0,5,15,492.26,Tsim Sha Tsui,5
China Hong Kong City - Tower 2,TSIM SHA TSUI,1947,54516,28,22.3,114.17,0,5,15,492.26,Tsim Sha Tsui,5
Tern Centre - Block 1,SHEUNG WAN,2180,54500,25,22.28,114.15,11,15,20,192.1,Sheung Wan,3
Eastmark,KOWLOON BAY,3406,54496,16,22.32,114.21,5,4,20,330.11,Kowloon Bay,1
1 Lyndhurst Tower,CENTRAL,2095,54470,26,22.28,114.15,20,20,20,292.52,Central,3
Marina 8,WONG CHUK HANG,2094,54444,26,22.25,114.17,4,2,12,46.47,Wong Chuk Hang,2
Lee Garden Six (111 Leighton Road),CAUSEWAY BAY,1206,54270,45,22.28,114.19,0,7,20,303.96,Causeway Bay,2
Bowtie Life Insurance Tower,WAN CHAI,1550,54250,35,22.28,114.17,1,17,20,203.35,Wan Chai,3
Bowtie Life Insurance Tower,WAN CHAI,1550,54250,35,22.28,114.17,1,17,20,203.35,Wan Chai,3
Bowtie Life Insurance Tower,WAN CHAI,1550,54250,35,22.28,114.17,1,17,20,203.35,Wan Chai,3
Bowtie Life Insurance Tower,WAN CHAI,1550,54250,35,22.28,114.17,1,17,20,203.35,Wan Chai,3
Bowtie Life Insurance Tower,WAN CHAI,1550,54250,35,22.28,114.17,1,17,20,203.35,Wan Chai,3
Bowtie Life Insurance Tower,WAN CHAI,1550,54250,35,22.28,114.17,1,17,20,203.35,Wan Chai,3
The Phoenix,WAN CHAI,1805,54150,30,22.28,114.17,3,6,20,219.59,Wan Chai,3
Island Place Tower,NORTH POINT,1288,54096,42,22.29,114.2,1,4,20,293.8,North Point,2
Wing On Plaza,TSIM SHA TSUI,1351,54040,40,22.3,114.18,0,3,13,248.59,East Tsim Sha Tsui,3
Park Commercial Centre,CAUSEWAY BAY,1801,54030,30,22.28,114.19,0,1,4,65.83,Tin Hau,3
Kuo Wah Building,WAN CHAI,3600,54000,15,22.28,114.18,15,8,20,574.46,Exhibition Centre,3
"Sea View Estate, Block A",NORTH POINT,3000,54000,18,22.29,114.19,5,7,20,282.61,Fortress Hill,3
The Harvest,MONG KOK / TAI KOK TSUI,1500,54000,36,22.32,114.16,0,6,20,300.23,Olympic,3
Hang Shun Commercial Building,TSIM SHA TSUI,1422,53993,37,22.3,114.17,7,5,20,134.37,Tsim Sha Tsui,3
"King's Road, 1001",QUARRY BAY,2158,53950,25,22.28,114.21,1,6,20,213.45,Tai Koo,2
Landmark South,WONG CHUK HANG,1996,53892,27,22.25,114.17,2,2,7,151.59,Wong Chuk Hang,2
CNT Tower,WAN CHAI,2836,53884,19,22.28,114.18,15,6,20,562.16,Exhibition Centre,3
C C Wu Building,WAN CHAI,1921,53788,28,22.28,114.18,6,6,20,483.05,Wan Chai,3
Tai Yip Building,WAN CHAI,2241,53784,24,22.28,114.18,7,6,20,206.16,Wan Chai,2
Pacific House,CENTRAL,943,53751,57,22.28,114.16,14,15,20,109.29,Central,4
Shun Kwong Commercial Building,SHEUNG WAN,2237,53688,24,22.29,114.15,1,3,16,433.32,Sheung Wan,2
Energy Plaza,TSIM SHA TSUI,2146,53650,25,22.3,114.18,0,2,11,518.32,Tsim Sha Tsui,4
East Point Centre,CAUSEWAY BAY,1192,53640,45,22.28,114.18,2,20,20,73.05,Causeway Bay,2
Great Smart Tower,WAN CHAI,2975,53550,18,22.28,114.18,13,6,20,587.25,Exhibition Centre,3
The Centrium,CENTRAL,1409,53542,38,22.28,114.15,7,7,20,315.12,Central,3
Nam Wo Hong Building,SHEUNG WAN,2320,53360,23,22.29,114.15,2,2,20,267.55,Sheung Wan,3
Grand Millennium Plaza,SHEUNG WAN,1523,53305,35,22.29,114.15,10,10,20,152.08,Sheung Wan,3
Tsim Sha Tsui Centre - East Tower,TSIM SHA TSUI,1522,53270,35,22.3,114.18,0,4,20,427.83,East Tsim Sha Tsui,3
Park Commercial Centre,CAUSEWAY BAY,1775,53250,30,22.28,114.19,0,1,4,65.83,Tin Hau,3
Bangkok Bank Building,SHEUNG WAN,2313,53199,23,22.29,114.15,5,3,20,316.55,Sheung Wan,3
Mall Plus,WAN CHAI,590,53100,90,22.28,114.18,9,2,20,567.62,Causeway Bay,3
Eastcore,KWUN TONG,3318,53088,16,22.31,114.22,12,6,20,385.41,Ngau Tau Kok,2
Hart House,TSIM SHA TSUI,1761,53006,30,22.3,114.18,6,4,20,316.5,Tsim Sha Tsui,4
Chung Fung Commercial Building,TSIM SHA TSUI,1301,53003,40,22.3,114.17,0,8,20,308.62,Tsim Sha Tsui,3
Winning Centre,CENTRAL,2000,53000,26,22.28,114.15,9,8,20,316.8,Central,3
Winning Centre,CENTRAL,991,52999,53,22.28,114.15,9,8,20,316.8,Central,3
Tai Tung Building,WAN CHAI,1556,52904,34,22.28,114.17,4,5,20,153.98,Wan Chai,2
Two Chinachem Plaza,SHEUNG WAN,1392,52896,38,22.29,114.15,5,3,20,281.89,Sheung Wan,4
Two Chinachem Plaza,SHEUNG WAN,1392,52896,38,22.29,114.15,5,3,20,281.89,Sheung Wan,4
"Harbourfront, Two",HUNG HOM / TO KWA WAN,1555,52870,34,22.32,114.19,0,0,14,87.56,To Kwa Wan,1
Wellington Place/M88,CENTRAL,1320,52800,40,22.28,114.16,16,15,20,187.11,Central,4
"Cheung Sha Wan Road, 909",CHEUNG SHA WAN / LAI CHI KOK,1759,52770,30,22.34,114.15,2,4,7,630.08,Mei Foo,1
Tai Yau Building,WAN CHAI,1756,52680,30,22.28,114.17,3,8,20,157.66,Wan Chai,2
Tai Yau Building,WAN CHAI,1756,52680,30,22.28,114.17,3,8,20,157.66,Wan Chai,2
"Kodak House, Block 2",NORTH POINT,4383,52596,12,34.1,-118.36,1,1,0,11623825.38,Wu Kai Sha,0
Times Square - Tower 2,CAUSEWAY BAY,1119,52593,47,22.28,114.18,12,20,20,389.79,Causeway Bay,3
Grand Century Place - Tower I,MONG KOK / TAI KOK TSUI,1460,52560,36,22.32,114.16,0,6,20,300.23,Olympic,3
Ocean Centre,TSIM SHA TSUI,1749,52470,30,22.3,114.17,0,6,16,399.29,Tsim Sha Tsui,3
Workington Tower,SHEUNG WAN,2281,52463,23,22.29,114.15,18,12,20,138.69,Sheung Wan,4
Health Aura,CAUSEWAY BAY,1310,52400,40,22.28,114.19,1,5,20,246.36,Causeway Bay,2
Health Aura,CAUSEWAY BAY,1310,52400,40,22.28,114.19,1,5,20,246.36,Causeway Bay,2
Health Aura,CAUSEWAY BAY,1310,52400,40,22.28,114.19,1,5,20,246.36,Causeway Bay,2
Health Aura,CAUSEWAY BAY,1310,52400,40,22.28,114.19,1,5,20,246.36,Causeway Bay,2
Hong Kong Diamond Exchange Building,CENTRAL,1218,52374,43,22.28,114.16,0,1,15,245.02,Central,4
Pacific House,CENTRAL,918,52326,57,22.28,114.16,14,15,20,109.29,Central,4
Ashley Nine,TSIM SHA TSUI,1866,52248,28,22.3,114.17,11,7,20,254.49,Tsim Sha Tsui,3
Teda Building,SHEUNG WAN,1632,52224,32,22.29,114.15,16,10,20,68.79,Sheung Wan,3
Austin Commercial Centre,TSIM SHA TSUI,1931,52137,27,22.3,114.18,1,3,20,547.74,Jordan,4
Tien Chu Commercial Building,WAN CHAI,1827,52070,28,22.28,114.18,0,2,20,423.99,Exhibition Centre,3
Millennium City 2,KWUN TONG,1927,52029,27,22.31,114.22,2,0,4,92.26,Ngau Tau Kok,2
"Electric Road, 148",NORTH POINT,1858,52024,28,22.29,114.19,6,8,20,291.38,Fortress Hill,3
Beautiful Group Tower,SHEUNG WAN,1530,52020,34,22.29,114.15,5,3,20,281.89,Sheung Wan,4
Westlands Centre,QUARRY BAY,2408,52013,21,22.29,114.21,9,4,6,216.56,Tai Koo,2
Park Avenue Tower,CAUSEWAY BAY,2839,52010,18,22.28,114.19,1,5,16,452.96,Tin Hau,2
Teda Building,SHEUNG WAN,2135,52009,24,22.29,114.15,16,10,20,68.79,Sheung Wan,3
Tern Centre - Block 2,SHEUNG WAN,1826,52004,28,22.28,114.15,13,16,20,192.08,Sheung Wan,3
Shun Tak Centre - West Tower,SHEUNG WAN,1402,52000,37,22.29,114.15,0,1,20,177.63,Sheung Wan,4
Fairmont House,CENTRAL,1300,52000,40,22.28,114.16,1,2,10,205.02,Admiralty,3
"King's Road, 1001",QUARRY BAY,2079,51975,25,22.28,114.21,1,6,20,213.45,Tai Koo,2
